@RELATION LID

@ATTRIBUTE zeroCross_FP1 NUMERIC
@ATTRIBUTE zeroCross_FP2 NUMERIC
@ATTRIBUTE zeroCross_F3 NUMERIC
@ATTRIBUTE zeroCross_F4 NUMERIC
@ATTRIBUTE zeroCross_C3 NUMERIC
@ATTRIBUTE zeroCross_C4 NUMERIC
@ATTRIBUTE zeroCross_P3 NUMERIC
@ATTRIBUTE zeroCross_P4 NUMERIC
@ATTRIBUTE zeroCross_O1 NUMERIC
@ATTRIBUTE zeroCross_O2 NUMERIC
@ATTRIBUTE zeroCross_F7 NUMERIC
@ATTRIBUTE zeroCross_F8 NUMERIC
@ATTRIBUTE zeroCross_T3 NUMERIC
@ATTRIBUTE zeroCross_T4 NUMERIC
@ATTRIBUTE zeroCross_T5 NUMERIC
@ATTRIBUTE zeroCross_T6 NUMERIC
@ATTRIBUTE zeroCross_FZ NUMERIC
@ATTRIBUTE zeroCross_CZ NUMERIC
@ATTRIBUTE zeroCross_PZ NUMERIC
@ATTRIBUTE HjorthMobility_FP1 NUMERIC
@ATTRIBUTE HjorthMobility_FP2 NUMERIC
@ATTRIBUTE HjorthMobility_F3 NUMERIC
@ATTRIBUTE HjorthMobility_F4 NUMERIC
@ATTRIBUTE HjorthMobility_C3 NUMERIC
@ATTRIBUTE HjorthMobility_C4 NUMERIC
@ATTRIBUTE HjorthMobility_P3 NUMERIC
@ATTRIBUTE HjorthMobility_P4 NUMERIC
@ATTRIBUTE HjorthMobility_O1 NUMERIC
@ATTRIBUTE HjorthMobility_O2 NUMERIC
@ATTRIBUTE HjorthMobility_F7 NUMERIC
@ATTRIBUTE HjorthMobility_F8 NUMERIC
@ATTRIBUTE HjorthMobility_T3 NUMERIC
@ATTRIBUTE HjorthMobility_T4 NUMERIC
@ATTRIBUTE HjorthMobility_T5 NUMERIC
@ATTRIBUTE HjorthMobility_T6 NUMERIC
@ATTRIBUTE HjorthMobility_FZ NUMERIC
@ATTRIBUTE HjorthMobility_CZ NUMERIC
@ATTRIBUTE HjorthMobility_PZ NUMERIC
@ATTRIBUTE HjorthComplexity_FP1 NUMERIC
@ATTRIBUTE HjorthComplexity_FP2 NUMERIC
@ATTRIBUTE HjorthComplexity_F3 NUMERIC
@ATTRIBUTE HjorthComplexity_F4 NUMERIC
@ATTRIBUTE HjorthComplexity_C3 NUMERIC
@ATTRIBUTE HjorthComplexity_C4 NUMERIC
@ATTRIBUTE HjorthComplexity_P3 NUMERIC
@ATTRIBUTE HjorthComplexity_P4 NUMERIC
@ATTRIBUTE HjorthComplexity_O1 NUMERIC
@ATTRIBUTE HjorthComplexity_O2 NUMERIC
@ATTRIBUTE HjorthComplexity_F7 NUMERIC
@ATTRIBUTE HjorthComplexity_F8 NUMERIC
@ATTRIBUTE HjorthComplexity_T3 NUMERIC
@ATTRIBUTE HjorthComplexity_T4 NUMERIC
@ATTRIBUTE HjorthComplexity_T5 NUMERIC
@ATTRIBUTE HjorthComplexity_T6 NUMERIC
@ATTRIBUTE HjorthComplexity_FZ NUMERIC
@ATTRIBUTE HjorthComplexity_CZ NUMERIC
@ATTRIBUTE HjorthComplexity_PZ NUMERIC
@ATTRIBUTE HurstExponent_FP1 NUMERIC
@ATTRIBUTE HurstExponent_FP2 NUMERIC
@ATTRIBUTE HurstExponent_F3 NUMERIC
@ATTRIBUTE HurstExponent_F4 NUMERIC
@ATTRIBUTE HurstExponent_C3 NUMERIC
@ATTRIBUTE HurstExponent_C4 NUMERIC
@ATTRIBUTE HurstExponent_P3 NUMERIC
@ATTRIBUTE HurstExponent_P4 NUMERIC
@ATTRIBUTE HurstExponent_O1 NUMERIC
@ATTRIBUTE HurstExponent_O2 NUMERIC
@ATTRIBUTE HurstExponent_F7 NUMERIC
@ATTRIBUTE HurstExponent_F8 NUMERIC
@ATTRIBUTE HurstExponent_T3 NUMERIC
@ATTRIBUTE HurstExponent_T4 NUMERIC
@ATTRIBUTE HurstExponent_T5 NUMERIC
@ATTRIBUTE HurstExponent_T6 NUMERIC
@ATTRIBUTE HurstExponent_FZ NUMERIC
@ATTRIBUTE HurstExponent_CZ NUMERIC
@ATTRIBUTE HurstExponent_PZ NUMERIC
@ATTRIBUTE class {1 2}

@DATA
95,0,40,0,0,0,58,65,0,0,0,0,53,100,0,6,61,0,0,0.618469063434235,0.0554379332597185,0.449968405760163,0.152213110744920,0.294881000064651,0.263475338339940,0.414935849670160,0.425162106051435,0.242813128452072,0.101568767634257,0.144109890870807,0.0833260358256818,0.356367728867785,0.634919016268966,0.123886345372055,0.258576161729992,0.383557307893118,0.0629733276170766,0.129363080550935,0.793037799354325,1.33554394385435,1.23145935804386,1.28878126978783,0.858445626922609,0.853072124484380,0.801928690659592,0.885485912576697,1.29708978841821,1.28607541101999,1.36173573190177,1.33619472300766,1.31163281120759,0.454222296705157,1.14304377515683,1.12465016178460,0.860175229300488,1.09926866843848,1.13592412031286,0.788877739167367,0.747706418343250,0.787717839468391,0.872304266417457,0.628202811775939,0.634205543431434,0.644372584676762,0.799538989273529,0.779033701688262,0.881594962146250,0.729197715157188,1.00677879154643,1.04698603495562,0.451633867593522,0.811125311907459,0.842841076481843,0.868427940708841,0.919736525346104,0.566695813932872,1
0,0,16,0,0,0,0,0,0,68,0,0,4,0,0,0,0,22,0,0.0665089303103862,0.0503337877965414,0.402709938572809,0.0999097454189201,0.116269958570425,0.110361254657361,0.111613967793784,0.128370855203560,0.0718296402982872,0.589639840753350,0.152938037426828,0.0695495457584786,0.434330213133205,0.180721096168056,0.0669048313346707,0.0648505676481878,0.0748308967905618,0.308077723770657,0.0878914274410360,1.26596386005487,1.35897626906945,1.29704765809847,1.35841077057556,1.06711980099318,1.07166607916000,1.03990651869844,1.10062980452955,1.38072962521880,1.14413534260704,1.43187508508288,1.33138753926591,1.35755466626648,0.877588713120914,1.32091865011746,1.26270201181295,1.17485154695618,0.890102715087754,1.23283238757918,0.809489712146703,0.839643391102424,0.802933313041582,0.973096845550760,0.557355640856295,0.567295679142502,0.774240865321728,0.632415716034233,0.837419660845725,0.757703798442875,0.980650104696378,0.907133685127212,0.610315134553119,0.610229327299803,0.630057505231832,0.862746526791202,0.651607471883245,0.819480776662076,0.464604441301637,2
14,0,49,53,32,30,99,99,69,0,0,0,82,99,0,37,95,0,0,0.312310378331966,0.0518331173795848,0.438412162058464,0.408478247927935,0.389100317745005,0.341807333403527,0.559500799979648,0.552969749582441,0.360469439566060,0.156641595743585,0.240019192048582,0.149955970370701,0.625805416371834,0.610110002784659,0.159192172416298,0.182022720600873,0.504063196166141,0.0620765568675549,0.189253331713073,0.973860258119271,1.37395619318058,1.20153636172167,1.20571674706791,0.788309440174864,0.813444749707246,0.698914988877483,0.840503565735000,1.27767109186647,1.27617238652138,1.34697925537883,1.29510920433965,1.19084811099912,0.433047866469368,1.13727266173546,1.15434293873587,0.773758459975713,1.21005779261101,1.10786683244783,0.689120187898545,0.769134260295167,0.754944979798913,0.985190403506529,0.523210946037310,0.558958666673879,0.767606513405433,0.860058106016731,1.01132989531627,0.738610514995385,0.927462359103748,0.893436284700725,0.878103822918119,0.350853282479094,0.723964199249449,1.08518488202238,0.544705584480172,0.943076519799633,0.868798874565201,1
0,0,133,0,0,0,86,0,0,89,0,0,86,0,0,0,0,32,0,0.0761539051061419,0.0517614770641359,0.792740234449210,0.125166362452640,0.0895999685689380,0.0853814891271267,0.505961590239371,0.203539161914715,0.0778058705343007,0.575404606277288,0.100001855993702,0.0699489405774488,0.720987781371788,0.190131489299658,0.0689692447819790,0.0665064483826568,0.0771404554068772,0.187945563396934,0.0879987452686288,1.25999553741466,1.37932255626285,1.09746585486363,1.38835820888062,1.07462565087990,1.06117185659960,0.851860553524483,1.09533786543689,1.36730348601858,1.16472797212800,1.44459054134075,1.38131290081643,1.20305695536548,0.854241259953744,1.31325205297652,1.32996662846411,1.17475403372759,0.935313397913756,1.21808344543078,0.626079828636226,0.826203650500233,0.914785969025021,0.993071265454777,0.572344115143351,0.517956250415011,0.719451463268940,0.655358956778734,0.874168374737377,0.876772912858201,0.767929049305991,0.762848394051138,0.660547729256681,0.652259232219739,0.722982588477211,0.831227356754502,0.930945122134180,1.08821963648277,0.867118206617936,2
0,0,66,42,0,0,98,94,0,0,68,0,92,100,0,0,18,0,4,0.244337792787023,0.0518859785423087,0.516738985934579,0.420941234819805,0.275343760297049,0.247943193423444,0.531499924599660,0.518511094095741,0.139888482361702,0.128236537688711,0.479693534345485,0.0518260730150415,0.529826717079070,0.624127828131701,0.137302211860794,0.0793885325747635,0.298443174271931,0.0738898476326788,0.262191938485699,0.919739634505776,1.33997693377047,1.15898172461881,1.14588083817003,0.852364223495723,0.841724313049863,0.697687525613409,0.802988638233239,1.30040637115447,1.29474126311026,1.19565235028046,1.28621658107551,1.23843771666488,0.456354385084653,1.13677211552773,1.16609070608944,0.875691732123032,1.15664431775747,1.01544649080101,0.578082681239336,0.751698749220662,0.786222053490304,0.724483756499664,0.554214560434772,0.546998847865766,0.517625109483892,0.649110387945185,0.941069534734582,0.679867248939646,0.889591537373847,1.06829182693420,0.920998911646754,0.382755747234983,0.683200566974443,0.966091077399632,0.816531085201631,0.863508389895675,0.685129031971729,1
0,0,16,0,0,0,49,21,0,76,0,0,149,0,0,0,0,0,0,0.0700985527893529,0.0523324582014861,0.379128129094088,0.0661608285042329,0.0844106953874356,0.0799618775638956,0.371533823602935,0.339202612427788,0.0783816883803738,0.544117514973149,0.0878761804690204,0.0776392364990270,0.974600723227677,0.169971225859022,0.0670741389942790,0.0677475390999660,0.0728686302765766,0.0825889794074025,0.0891233483680703,1.28923598191710,1.40327247089383,1.30023347179866,1.38172631547155,1.09745559406958,1.10838970036927,0.889043759411527,1.06191849072274,1.39730775899028,1.15900344881673,1.43639851868817,1.40343783383072,1.00277162298005,0.897313764213898,1.32353836645972,1.34680676339748,1.22583128746505,1.06400572167418,1.17458654260068,0.504828208176369,0.768623277294032,0.718689879544126,1.09693645625239,0.694305614734461,0.710753228865540,0.835775146092143,0.719069205355052,0.713808856982914,0.606392035127208,0.775730822249121,0.849257931544434,0.812954500814100,0.504929014698968,0.536010676195294,0.930046435070129,0.563120090506298,0.982420678418949,0.479661888248050,2
98,0,106,36,0,0,0,0,0,0,0,0,38,100,0,0,0,0,28,0.622479070439141,0.0555147013902948,0.704517505421382,0.375547842772944,0.239360559370415,0.216795412661949,0.158655764305732,0.164456705610434,0.0878958077534669,0.0877463860281889,0.181305375958764,0.0988262441310449,0.287634088585011,0.596402827968782,0.107482548284571,0.0717071696516475,0.230227804476376,0.0821110409063781,0.364022349648605,0.760099527311107,1.37251502471313,1.17828878782315,1.18063540193707,0.858402243048376,0.872569399006641,0.862846139842378,0.983502986970549,1.34930133297788,1.27943708941339,1.32760200486806,1.33093595069977,1.33464174209960,0.466550574404977,1.15976109409896,1.27426968252368,0.923200873177214,1.11099280584627,0.969343318135147,0.628199196254598,0.599021987295622,0.902840196053023,0.854937025448191,0.436986293617487,0.477194128474738,0.856906878550817,0.756337086381592,0.807866423021485,0.925288307729757,0.873738531119165,1.02106758329326,0.992019168608313,0.574162872520406,0.608853379539818,0.723460623751214,0.774891121871008,0.837804690436622,0.491409787758340,1
0,0,0,0,0,0,16,15,0,0,0,0,58,0,0,0,0,0,0,0.0602491715579753,0.0483287166124808,0.271430835088860,0.0577752605025546,0.0914882941423200,0.0884677129457644,0.324498790943303,0.318982147228870,0.0727889185748416,0.191900314480838,0.131343941576787,0.0642758795019028,0.566080731764788,0.141587197465382,0.0608863859977485,0.0601841568863881,0.0590770662655945,0.0654413861058295,0.107330842386605,1.25536994774528,1.36944293125954,1.36410412317935,1.37019907315691,1.14296428863019,1.15758221472614,0.935669477520948,1.04288392417028,1.34944152713032,1.27034522308313,1.45175114054840,1.37183682592251,1.29598231843757,0.949740016490785,1.28944380842663,1.31686937107466,1.20480492847446,1.08940014052449,1.20484882826980,0.798687270080153,0.781024634924445,0.608274198516745,0.954593837497320,0.623374704718637,0.629398627757523,0.733601732214713,0.716077889424682,0.953473270406987,0.902098423037972,0.677995914475804,1.05732636200401,0.783405482597791,0.370370856344261,0.829814284900953,0.750260165764421,0.813562859513089,0.711458175901994,0.626158662520657,2
51,0,115,39,0,0,0,0,0,0,0,0,52,100,0,0,64,0,24,0.326626885581042,0.0546690578810587,0.739876482133790,0.351597178506120,0.236529919771376,0.215523298440502,0.0931789138392389,0.139602068678337,0.0828139980057679,0.0808128869827074,0.216014182095111,0.129873219484091,0.493125323491582,0.493020905189950,0.100986113052837,0.0626129529495823,0.406883819147069,0.0922163659073952,0.319827505028687,0.931619104972172,1.34333115594335,1.05461718466084,1.19951130580742,0.898860081466257,0.910742645195688,0.887815610404372,0.910461565872026,1.27516862954200,1.25840286406050,1.25531109088560,1.30402840550839,1.22138287186536,0.620621283911402,1.10092911831559,1.25253838276900,0.812298626078301,0.994252034490968,0.965451236451774,0.992605952817021,0.484757069447876,0.838118420684421,0.912998270546157,0.573550939235772,0.599603592530873,0.926142393587636,0.597736300432648,0.668313312980313,0.692989952124106,0.847708950262876,0.771080802257487,0.789753084153149,0.388630966868432,0.617798752647465,0.771826078689295,0.600686693226384,0.747350040212116,0.651688970482852,1
0,0,4,0,0,0,36,0,0,0,0,0,108,0,0,0,0,0,0,0.0581536305186895,0.0495277816900372,0.321945105505792,0.0657599354816802,0.0908716790953615,0.0868130183451111,0.380284835011032,0.246466503072571,0.0723080244188324,0.170348183455845,0.105477487189717,0.0780713622337900,0.766856913241417,0.145063302344322,0.0622345264717528,0.0592157739300141,0.0609070257621244,0.0680339521351395,0.0969733108181084,1.30546067894456,1.40805194760626,1.33598770497132,1.40968773729617,1.10455491629328,1.11998928242165,0.871351588538055,1.06766801842664,1.37806332100728,1.28905152071320,1.38364365262057,1.38057216200902,1.17842325790476,0.915558265759602,1.32204004141891,1.36799795861855,1.26842574766169,1.16279157637730,1.13092463156934,0.868065027758429,0.713526137578665,0.861428933123659,1.03358288517946,0.445044644528757,0.482027127159703,0.614694427750137,0.523044665701129,0.834433951235634,0.770917255563673,0.958815894041378,1.05752146162328,0.649487408834859,0.577624869772609,0.756479985396978,0.886300110963957,0.722690941980173,0.809872833855994,0.736751553466285,2
0,0,72,33,0,0,0,0,0,0,0,0,0,8,0,0,100,0,6,0.196751928096732,0.0549028587659745,0.560231287607675,0.362164957955044,0.308431629705687,0.277409665315553,0.0695297828085014,0.128937978301722,0.0848007848630763,0.0830168281385339,0.153448892574882,0.148544996028777,0.269626131413089,0.315955953246300,0.0910894952831001,0.0972944832302381,0.624611658458530,0.122410622412787,0.299931493052061,1.06612559034751,1.40580015217840,1.20969162037021,1.20540794904961,0.824785966962039,0.868660342224222,1.14679955395232,1.07641917422504,1.36479545500004,1.32238077957235,1.37051464926879,1.28030266284095,1.33882428866580,0.702851033882578,1.21137224152175,1.28509994914029,0.701524470226778,1.01965399471875,0.996303906124175,0.620384172877224,0.744632131904507,0.686065154905288,0.832789463486319,0.349628656155553,0.320071640685651,0.644279544110343,0.486616396126610,0.647799403289108,0.776366584025293,0.858347762996447,0.967008813043093,0.855244052940887,0.366865535849020,0.462829164679902,0.949261990069286,0.609129849048684,0.733863349451863,0.524082827761296,1
0,0,41,0,0,0,20,0,0,0,0,0,111,0,0,0,0,0,0,0.0592149439719077,0.0526246649861827,0.518105910156581,0.160033516415503,0.100232744256665,0.0979869481113906,0.271876765971571,0.210750894969044,0.0768807338208339,0.214400998973131,0.0966195577936593,0.115787821261937,0.899183183487380,0.177282736267557,0.0663898654286975,0.0685044045548319,0.0679196741862140,0.0631096334198508,0.0955083111772255,1.31242146964325,1.38905985836743,1.26813077916230,1.38046221634897,1.11049325925121,1.13284500086668,0.913180437469845,1.12264351162343,1.38213282592640,1.28779721212931,1.43868806797934,1.37539600998061,1.09989359161641,0.928406749069038,1.33016237849335,1.34262284590665,1.22236260712289,1.23272368947773,1.19189520768470,0.586575957172093,0.669870947285382,0.676940209619678,1.05543968457422,0.500735387911133,0.530252065826870,0.680263301425169,0.556947295589775,0.807716520929230,0.799571177150468,0.955919118675951,0.888991522324896,0.737148051292805,0.554358575726039,0.746956290001094,0.737896345150845,0.736900407573812,0.558572830497928,0.642053149135561,2
36,0,34,0,4,0,0,0,0,0,0,2,0,2,0,0,73,0,37,0.254146206647722,0.0542305238759613,0.450541604510384,0.250031014063143,0.332518403147085,0.288504310248320,0.0703493904000438,0.140803182094927,0.0825483247677150,0.0842453883199878,0.109329936344987,0.281801227304640,0.251664788355950,0.288185833411491,0.0889211422857984,0.111392961775726,0.466512767967193,0.130985631378523,0.347575801094999,1.01511606670462,1.34921588748446,1.25981815129102,1.27378983590209,0.811372494706148,0.836108446430354,1.16934383695648,1.05477277653311,1.34099584281248,1.32731193509055,1.34177820602678,1.27139997123754,1.29752984373868,0.700612773891299,1.20130884172784,1.19912059995660,0.798667128072713,0.975650912751216,1.00182460366826,1.01004228190468,1.01745926985564,0.844220976043984,0.857822234704467,0.528582113584596,0.498265859650092,0.510362978791789,0.801175059906132,0.680359013118691,0.733003807410810,0.966878988742475,0.910318093676697,0.844552670472704,0.287571326684909,0.537970810543655,0.878128482355523,0.900571789816480,0.451778416524853,0.623778525740941,1
0,0,93,0,0,0,10,0,0,2,0,0,39,0,0,0,0,0,0,0.0578622221769961,0.0522236959454428,0.583631720835189,0.266084190189443,0.0988906487976326,0.0940930765582721,0.290807518802214,0.167415855923355,0.0734460803755156,0.209195965524029,0.0980889345233626,0.0936124264575152,0.578496072833727,0.196935027691837,0.0655641391274678,0.0521886535051306,0.0672512120181241,0.0591777699004737,0.0970022873593433,1.30499261532431,1.40585376860340,1.24952317209226,1.33575795687891,1.15180095086075,1.15180178630329,0.946244882681202,1.08335022412559,1.34191013261069,1.29255697122001,1.41529831119606,1.37087129771851,1.30479784758103,0.923221801878924,1.28592095007362,1.31823911325871,1.21732297184127,1.20762115820980,1.18697139428511,0.870888329303055,0.789615170764624,1.01909879419993,0.945291998297554,0.829304428181113,0.832711038953020,0.642763420665970,0.797067110578330,0.848260549805795,0.813468884210163,1.00372695410441,1.04314731772804,0.861280336688864,0.641617831295667,0.823688508526702,1.07288700775176,0.804490688987413,0.930794525385531,0.803904513043543,2
74,0,0,0,101,86,0,0,0,0,0,71,0,0,0,14,6,57,74,0.415048464136732,0.0560635366823288,0.257300774373050,0.193755342458299,0.506796291905161,0.428849926800502,0.0693625776821500,0.145464258262591,0.0774008449733652,0.110448123312282,0.0822999626096965,0.475428824489561,0.292932912816208,0.281618538058164,0.0886460836669742,0.284167713952750,0.292601563531915,0.346385149981009,0.465983756669031,0.924492023116236,1.33463226944311,1.29749635246400,1.25101655061911,0.753089375102909,0.788994959898587,1.10084875681133,1.03460597647610,1.33695346464138,1.28657940867961,1.38389056110910,1.22207458379417,1.37981358776380,0.743971769745465,1.17782421817393,1.15703671292853,0.910817537178174,0.846061292184840,0.985794940830920,0.899242412287679,0.800303907626795,0.670671288872172,0.572626804971870,0.433819767840969,0.448177097449911,0.668045635819878,0.866356130295065,0.733637413920321,0.886806379548381,0.768999904395015,0.961416733138134,0.853659361367799,0.321953274036038,0.637184515092700,0.834693709009062,0.580716881202775,0.807103079758484,0.550424301230824,1
0,0,141,7,0,0,0,22,0,114,0,0,0,0,0,0,0,0,0,0.0572698481796351,0.0512307134319930,0.944395726934986,0.246450925711276,0.115275333457342,0.110560235085438,0.238158004524543,0.323016686311827,0.0933668810101120,0.617384114473900,0.0915068788293116,0.0921960670812907,0.256840664520482,0.240007222321888,0.0719809531618206,0.0557819716455290,0.0790845942873732,0.0578768490647858,0.0792022272763255,1.32438418648487,1.38459099669921,1.01406872946783,1.35090672475104,1.01376411815345,1.03200250380719,0.963859604117795,1.03898937505324,1.36519060303885,1.13257776521048,1.43157770570364,1.35034443667090,1.38952597898732,0.814841636045435,1.31761893802613,1.36763396867582,1.17943492055010,1.25025963142786,1.20879287093359,0.880498659134099,0.851257234878551,0.643131926951979,0.951359177940272,0.551656249937890,0.545460436786505,0.741918791492418,0.793080327489641,0.916928988880215,0.894878622693987,0.805026678787842,0.818073292624053,0.928585812382765,0.529379535895734,0.740255513927161,0.954265835892604,0.815260235452446,0.745372081428980,0.798740410265364,2
0,0,0,0,60,34,0,0,0,0,0,61,42,4,0,0,2,53,80,0.172552963210142,0.0536453855335481,0.252151052311650,0.193367140144810,0.432139236366865,0.375916424060263,0.0789698088155452,0.172341711890460,0.0966180900879308,0.153081680791082,0.0862404573812757,0.490940428031609,0.470054703498619,0.321520469872513,0.0958598763528230,0.187617655278752,0.226687500051093,0.360089768617754,0.481442019617061,0.979399686694229,1.34538925240745,1.30675852080652,1.24384104780860,0.793859563767054,0.830442367679072,1.10830803328936,0.947142686292560,1.31734165078857,1.22226155549228,1.36010748572123,1.20249794094294,1.23573517084266,0.744564594795375,1.16557426471060,1.12944611793642,0.961221223135970,0.811619757053620,0.927128138800486,0.803340976218292,0.900855606265981,0.832020923380915,0.730715767425152,0.531017860459133,0.498078068664499,0.798055331174461,0.640449072400757,0.770310993425266,0.725494450093537,0.855567336564847,1.00024775139461,0.873215219733219,0.362336410392357,0.720162342712633,0.784694635457285,0.809688332971277,0.992301154135171,0.679109847413681,1
0,0,130,17,0,0,51,4,0,27,0,0,0,0,0,0,0,0,0,0.0616694345631790,0.0511038835736097,0.818111308370586,0.114204125405306,0.107649131502306,0.100667825709347,0.359204416189472,0.173824053541780,0.0669339081825717,0.296065441835395,0.0818213888673783,0.0609849163438264,0.167643307071814,0.161209110977908,0.0644038372311469,0.0547372224232358,0.0718999444974213,0.0529217813997148,0.0944263894888041,1.32441111396391,1.40968817768546,1.12742921393096,1.38095638154601,1.05436841346213,1.05305514488884,0.915664413484415,1.10578006405709,1.36988208517862,1.29755945828138,1.45563615959325,1.35884962927949,1.41091986168347,0.842975154590326,1.31760321454423,1.36553678750341,1.20266534385904,1.26818923400295,1.23019327065314,0.910878731108787,0.936863176908564,0.833149181395268,1.13294072177672,0.433930224785239,0.507049073304360,0.996605607897925,0.985852040752048,1.03322677759927,1.03406038029602,0.913812759290935,1.10342594559272,0.871283994576175,0.810668195237328,0.923741080170226,0.771209427368574,0.929548384909400,1.00490461796090,1.00500621733939,2
0,0,0,0,0,0,0,0,0,0,0,0,32,38,0,2,88,31,67,0.151225244112638,0.0543025896781973,0.166535449351464,0.133020090838549,0.224507192925852,0.202911566434198,0.127415907830503,0.141504179313882,0.112298449184528,0.103428159002250,0.0970418524088853,0.162163693188116,0.481884235021999,0.341119299658255,0.112354245695675,0.200441777992963,0.519007192309445,0.304879121185510,0.442323319438213,1.03152088571040,1.37209200339705,1.27025660972069,1.27152856988688,0.845210149971727,0.863993914267902,1.03116081766413,1.03093043260510,1.31372247377468,1.26246973050653,1.36001861525935,1.27574672976255,1.26928454490278,0.666692556701443,1.18783762619785,1.18028925789785,0.748860158366915,0.854926754665880,0.976084018026142,0.607073297272375,0.722387952177200,0.806626795344867,0.737956976892584,0.690237771494503,0.727415613763183,0.764099203318079,0.806982653732254,0.861518663905401,0.906295859188697,0.504599804043501,0.780928641620828,0.781875783010031,0.454958463313377,0.696935251989344,0.871688701228160,0.909349745815382,0.925027249149436,0.857728751192365,1
0,0,6,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0.0605325224928879,0.0521011360035369,0.369038231911381,0.115162309794870,0.104322366954155,0.0998223172952527,0.0795747400597484,0.156603593026343,0.0754968827400867,0.387693808054853,0.150046344915912,0.0665276793155108,0.155113738313291,0.147507695652409,0.0648060440352756,0.0564607928755883,0.0689838147156747,0.0504420168343848,0.118988681531022,1.33756282541198,1.39946412369191,1.38380500220859,1.36434037528987,1.18132072401437,1.17915947129284,1.08002090646432,1.16159701763463,1.42000284264640,1.28357725240277,1.45194037934866,1.40350090721183,1.44949524121406,0.996312195147403,1.36242384418039,1.39658049761493,1.20557212400542,1.29563924669902,1.19826075690784,0.859692116384443,0.791474356935067,0.818900110415146,1.06264732546575,0.634226851658465,0.600668106765855,0.900754346497965,0.935171302920945,0.816921961411647,0.872519198002477,1.09375716669870,1.01700943587610,0.709839571814469,0.440686112544639,0.582672399780548,0.985677442138822,0.836149170248062,0.852865842707770,0.792905683901470,2
0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,34,99,41,0.149518338063063,0.0550904096385485,0.201568970662841,0.130504376501198,0.268656939281613,0.235606583405301,0.126888286257934,0.113763854328109,0.0919275361301614,0.0834215967236495,0.0921506721812410,0.157579226866599,0.387536356548830,0.300675798680035,0.0965951045292503,0.215798666961720,0.353418541962490,0.612499950359017,0.338755348700894,1.04080803276387,1.35064841079735,1.28955684200970,1.23859259893379,0.848644019592713,0.861122209284174,1.00279731837788,1.07147429730841,1.33877695537988,1.32162838647285,1.35300720879085,1.28844786366495,1.32689986798121,0.710649161211465,1.19184695963786,1.12250875239312,0.877740611941088,0.656424258473440,1.02760753536521,0.802275091637640,0.895328785510079,0.613591779423621,0.836754785875914,0.539288958138285,0.597115087010918,0.435036395521500,0.605779620699431,0.712558028719250,0.727861137879233,0.952791296080822,0.609782932364274,0.955526169024148,0.360132105756811,0.734928299589394,0.704465184839397,0.753241137424969,0.827264476851903,0.922850670805734,1
0,0,4,28,0,0,0,4,0,105,0,0,0,0,0,0,0,0,0,0.0640276396391488,0.0509890044358841,0.357434542012695,0.263097950719972,0.110246312132688,0.103148658568155,0.0774309238799641,0.236462635317813,0.0794819287971983,0.728286028897598,0.262896059795956,0.0627976518749860,0.139260997582535,0.141034965716079,0.0629793372232400,0.0563425567216105,0.0776928259394097,0.0541293592208401,0.0940350068830856,1.31804484308636,1.39901755572468,1.35385068091878,1.35717455697518,1.12643062224977,1.12748642987764,1.11737336635142,1.09895135173904,1.41201567005656,1.09905780592191,1.45316758734961,1.36324085900904,1.41443181804192,0.899950929574428,1.34744279381067,1.37090188570741,1.18000481428762,1.30296631454416,1.18810211827690,0.777963825397215,0.731458284116873,0.753968598509533,1.07765019332700,0.802230549863727,0.791026762989341,0.693860501178493,0.873875782464440,0.988511829844299,0.853355013504375,0.981699366748767,0.943421785311288,0.745949525416877,0.456900425172713,0.746282901969913,0.859723090600698,0.761508116931320,1.01356215022760,0.872321197133789,2
0,0,0,0,20,8,25,0,0,0,0,0,28,0,0,67,95,90,0,0.197988859222988,0.0599378406490673,0.201543359050070,0.0937348621996039,0.401907729072036,0.348743623568795,0.253903881075153,0.106518838188638,0.0807714089517839,0.0855311613969890,0.100863396830846,0.162167202014274,0.309251084774336,0.246825242389467,0.0895452793082738,0.395605684286622,0.561137047954091,0.481187086403438,0.175272463316253,1.01885932839515,1.36101246984776,1.27568342657857,1.24239991226112,0.827501037765225,0.846036398334582,0.881319433017664,1.10774311626311,1.38838540474001,1.39969037564353,1.40903571317231,1.32634161865621,1.37634862262012,0.793562302219264,1.22310878302933,1.10180058307346,0.734477948945063,0.742496676349802,1.04400658377085,0.785315944808013,0.896867323816156,0.778408365028186,0.632890506588528,0.330343357680795,0.400299999523865,0.940189610175029,0.709747570013086,0.783498721685764,0.763618747576053,0.920629221287183,0.806398432770558,1.01685118620798,0.442194222837062,0.603916717283979,0.909101880211705,0.749071785861934,0.939398620071379,0.563272346334795,1
